'sample interval','PLETH ','V '
140510,-0.23350000,-0.02149254
140511,-0.24200000,-0.02149254
140512,-0.25000000,-0.01194030
140513,-0.25650000,-0.02507463
140514,-0.26500000,-0.01850746
140515,-0.27300000,-0.02507463
140516,-0.28050000,-0.01492537
140517,-0.28800000,-0.01194030
140518,-0.29600000,-0.01492537
140519,-0.30350000,-0.01492537
140520,-0.31100000,-0.01194030
140521,-0.31700000,-0.01194030
140522,-0.32450000,-0.01194030
140523,-0.33050000,-0.01850746
140524,-0.33800000,-0.01194030
140525,-0.34500000,-0.01194030
140526,-0.35100000,-0.01194030
140527,-0.35800000,-0.01194030
140528,-0.36450000,-0.01194030
140529,-0.36950000,-0.01194030
140530,-0.37650000,-0.01194030
140531,-0.38350000,-0.01194030
140532,-0.38950000,-0.01194030
140533,-0.39450000,-0.01194030
140534,-0.40150000,-0.01194030
140535,-0.40650000,-0.00835821
140536,-0.41250000,-0.01194030
140537,-0.41750000,-0.01194030
140538,-0.42300000,-0.01194030
140539,-0.42800000,-0.00537313
140540,-0.43150000,-0.00835821
140541,-0.43650000,0.00119403
140542,-0.44150000,0.00119403
140543,-0.44500000,0.00119403
140544,-0.44850000,0.00119403
140545,-0.45350000,0.01014925
140546,-0.45700000,0.00417910
140547,-0.45950000,0.00119403
140548,-0.46300000,0.00119403
140549,-0.46550000,-0.00179104
140550,-0.46900000,-0.00835821
140551,-0.47000000,-0.00835821
140552,-0.47150000,-0.01194030
140553,-0.47300000,-0.00537313
140554,-0.47400000,-0.01194030
140555,-0.47400000,-0.00537313
140556,-0.47500000,0.01671642
140557,-0.47500000,0.08895522
140558,-0.47500000,0.15820896
140559,-0.47400000,0.19701493
140560,-0.47400000,0.06925373
140561,-0.47300000,-0.20179104
140562,-0.47400000,-0.41492537
140563,-0.47300000,-0.59761194
140564,-0.47250000,-0.51582090
140565,-0.47250000,-0.33611940
140566,-0.47150000,-0.15582090
140567,-0.47000000,-0.03164179
140568,-0.47000000,0.01373134
140569,-0.46900000,0.04298507
140570,-0.46800000,0.06626866
140571,-0.46650000,0.06626866
140572,-0.46450000,0.07940299
140573,-0.46450000,0.07940299
140574,-0.46200000,0.07940299
140575,-0.46150000,0.07940299
140576,-0.46050000,0.07940299
140577,-0.45850000,0.07940299
140578,-0.45800000,0.08895522
140579,-0.45600000,0.08238806
140580,-0.45550000,0.08895522
140581,-0.45350000,0.10567164
140582,-0.45200000,0.10567164
140583,-0.44950000,0.10567164
140584,-0.44500000,0.10865672
140585,-0.43800000,0.11880597
140586,-0.42700000,0.11880597
140587,-0.41000000,0.12835821
140588,-0.38700000,0.13492537
140589,-0.35600000,0.14507463
140590,-0.31850000,0.14507463
140591,-0.27200000,0.16119403
140592,-0.22000000,0.17134328
140593,-0.16250000,0.18089552
140594,-0.10050000,0.17432836
140595,-0.03800000,0.17791045
140596,0.02700000,0.17134328
140597,0.08950000,0.17134328
140598,0.14850000,0.15164179
140599,0.20350000,0.14149254
140600,0.25400000,0.11223881
140601,0.29850000,0.10208955
140602,0.33700000,0.07582090
140603,0.37000000,0.06268657
140604,0.39700000,0.04298507
140605,0.41750000,0.01671642
140606,0.43100000,0.00716418
140607,0.44050000,0.00119403
140608,0.44450000,-0.00537313
140609,0.44400000,-0.01194030
140610,0.43700000,-0.01194030
140611,0.42600000,-0.01492537
140612,0.41050000,-0.02149254
140613,0.39150000,-0.03820896
140614,0.36750000,-0.03820896
140615,0.34100000,-0.03820896
140616,0.31300000,-0.04119403
140617,0.28150000,-0.05134328
140618,0.24950000,-0.05134328
140619,0.21650000,-0.05432836
140620,0.18200000,-0.05134328
140621,0.14850000,-0.05432836
140622,0.11600000,-0.05134328
140623,0.08350000,-0.05791045
140624,0.05300000,-0.05432836
140625,0.02400000,-0.06447761
140626,-0.00450000,-0.05791045
140627,-0.03100000,-0.06089552
140628,-0.05500000,-0.06089552
140629,-0.07700000,-0.05432836
140630,-0.09700000,-0.05432836
140631,-0.11500000,-0.03820896
140632,-0.13100000,-0.03820896
140633,-0.14550000,-0.03820896
140634,-0.15950000,-0.05134328
140635,-0.17050000,-0.03820896
140636,-0.18250000,-0.03820896
140637,-0.19200000,-0.03820896
140638,-0.20100000,-0.03820896
140639,-0.21000000,-0.03820896
140640,-0.21750000,-0.03820896
140641,-0.22700000,-0.03820896
140642,-0.23350000,-0.03820896
140643,-0.24150000,-0.03820896
140644,-0.25000000,-0.03820896
140645,-0.25750000,-0.03820896
140646,-0.26550000,-0.03820896
140647,-0.27400000,-0.03462687
140648,-0.28250000,-0.03820896
140649,-0.29000000,-0.03164179
140650,-0.29850000,-0.03462687
140651,-0.30650000,-0.02805970
140652,-0.31400000,-0.03164179
140653,-0.32350000,-0.03164179
140654,-0.33050000,-0.03164179
140655,-0.33700000,-0.02149254
140656,-0.34900000,-0.02507463
140657,-0.35600000,-0.03820896
140658,-0.36250000,-0.03820896
140659,-0.36750000,-0.02805970
140660,-0.37450000,-0.02507463
140661,-0.38000000,-0.02507463
140662,-0.38600000,-0.02149254
140663,-0.39150000,-0.02149254
140664,-0.39650000,-0.01850746
140665,-0.40250000,-0.01850746
140666,-0.40800000,-0.01850746
140667,-0.41300000,-0.02149254
140668,-0.41950000,-0.01492537
140669,-0.42450000,-0.02149254
140670,-0.43000000,-0.01194030
140671,-0.43500000,-0.01850746
140672,-0.44050000,-0.01194030
140673,-0.44500000,-0.01850746
140674,-0.44950000,-0.01194030
140675,-0.45450000,-0.00835821
140676,-0.45700000,0.00119403
140677,-0.46250000,0.00119403
140678,-0.46600000,0.00119403
140679,-0.46850000,0.00119403
140680,-0.47300000,-0.01194030
140681,-0.47650000,-0.01194030
140682,-0.47850000,-0.01194030
140683,-0.48200000,-0.01194030
140684,-0.48350000,-0.01194030
140685,-0.48600000,-0.01194030
140686,-0.48700000,-0.02149254
140687,-0.48950000,-0.01194030
140688,-0.49150000,-0.01194030
140689,-0.49150000,0.01671642
140690,-0.49300000,0.07940299
140691,-0.49500000,0.13194030
140692,-0.49500000,0.13194030
140693,-0.49600000,-0.05791045
140694,-0.49750000,-0.35880597
140695,-0.49650000,-0.51940299
140696,-0.49650000,-0.61432836
140697,-0.49750000,-0.49970149
140698,-0.49650000,-0.30626866
140699,-0.49600000,-0.13611940
140700,-0.49500000,-0.02507463
140701,-0.49300000,0.02328358
140702,-0.49150000,0.04000000
140703,-0.49050000,0.05970149
140704,-0.48900000,0.06626866
140705,-0.48550000,0.06925373
140706,-0.48350000,0.06925373
140707,-0.48100000,0.06925373
140708,-0.47750000,0.07940299
140709,-0.47500000,0.07940299
140710,-0.47200000,0.07940299
140711,-0.46850000,0.07940299
140712,-0.46600000,0.08597015
140713,-0.46400000,0.09253731
140714,-0.46150000,0.09253731
140715,-0.45800000,0.09910448
140716,-0.45350000,0.10567164
140717,-0.44600000,0.10567164
140718,-0.43600000,0.10567164
140719,-0.42100000,0.11223881
140720,-0.40100000,0.13194030
140721,-0.37550000,0.13194030
140722,-0.34100000,0.14507463
140723,-0.29800000,0.14805970
140724,-0.24800000,0.16776119
140725,-0.19200000,0.17134328
140726,-0.13100000,0.18089552
140727,-0.06500000,0.19343284
140728,0.00000000,0.19701493
140729,0.06500000,0.18089552
140730,0.12800000,0.17134328
140731,0.18700000,0.16776119
140732,0.24050000,0.14805970
140733,0.29000000,0.13194030
140734,0.33200000,0.11223881
140735,0.36700000,0.09253731
140736,0.39700000,0.07283582
140737,0.42100000,0.05313433
140738,0.43950000,0.02328358
140739,0.45250000,0.01373134
140740,0.45850000,0.00716418
140741,0.46050000,0.00119403
140742,0.45800000,-0.00179104
140743,0.44900000,-0.00179104
140744,0.43600000,-0.01194030
140745,0.42000000,-0.01194030
140746,0.39950000,-0.01492537
140747,0.37700000,-0.01194030
140748,0.34900000,-0.02149254
140749,0.32150000,-0.03164179
140750,0.28900000,-0.03820896
140751,0.25650000,-0.03820896
140752,0.22300000,-0.03164179
140753,0.18950000,-0.02805970
140754,0.15700000,-0.03462687
140755,0.12300000,-0.03820896
140756,0.09050000,-0.03820896
140757,0.05950000,-0.03820896
140758,0.03050000,-0.03820896
140759,0.00150000,-0.03820896
140760,-0.02400000,-0.03164179
140761,-0.04950000,-0.03462687
140762,-0.07050000,-0.03462687
140763,-0.09150000,-0.03820896
140764,-0.11000000,-0.02805970
140765,-0.12650000,-0.02507463
140766,-0.14150000,-0.03164179
140767,-0.15500000,-0.03462687
140768,-0.16700000,-0.02507463
140769,-0.17750000,-0.03820896
140770,-0.18800000,-0.03820896
140771,-0.19700000,-0.03164179
140772,-0.20600000,-0.02507463
140773,-0.21550000,-0.02507463
140774,-0.22250000,-0.02507463
140775,-0.23050000,-0.02149254
140776,-0.24000000,-0.01194030
140777,-0.24800000,-0.02149254
140778,-0.25600000,-0.01492537
140779,-0.26200000,-0.01492537
140780,-0.27000000,-0.01194030
140781,-0.27800000,-0.01194030
140782,-0.28600000,-0.01194030
140783,-0.29300000,-0.01194030
140784,-0.29800000,-0.01194030
140785,-0.30650000,-0.01194030
140786,-0.31350000,-0.01492537
140787,-0.32150000,-0.01194030
140788,-0.32800000,-0.01194030
140789,-0.33600000,-0.01194030
140790,-0.34200000,-0.01194030
140791,-0.35050000,-0.00835821
140792,-0.35750000,-0.01194030
140793,-0.36400000,-0.01194030
140794,-0.37000000,-0.01194030
140795,-0.37750000,-0.00537313
140796,-0.38350000,-0.01194030
140797,-0.38800000,-0.00835821
140798,-0.39350000,-0.01194030
140799,-0.39950000,-0.00537313
140800,-0.40600000,-0.00179104
140801,-0.41050000,0.00119403
140802,-0.41700000,-0.00179104
140803,-0.42200000,-0.00179104
140804,-0.42750000,-0.00537313
140805,-0.43300000,-0.00179104
140806,-0.43850000,0.00119403
140807,-0.44300000,0.00119403
140808,-0.44800000,0.00119403
140809,-0.45350000,0.00119403
140810,-0.45800000,0.00119403
140811,-0.46250000,0.00716418
140812,-0.46700000,0.01373134
140813,-0.47250000,0.00119403
140814,-0.47600000,0.00119403
140815,-0.47950000,0.00119403
140816,-0.48350000,0.00119403
140817,-0.48600000,0.00119403
140818,-0.48950000,0.00119403
140819,-0.49150000,-0.00537313
140820,-0.49400000,0.00119403
140821,-0.49500000,0.00119403
140822,-0.49700000,0.00417910
140823,-0.49750000,0.05313433
140824,-0.49850000,0.13194030
140825,-0.49950000,0.16776119
140826,-0.49950000,0.13492537
140827,-0.49950000,-0.10985075
140828,-0.49950000,-0.35582090
140829,-0.49850000,-0.52895522
140830,-0.49750000,-0.56477612
140831,-0.49700000,-0.41432836
140832,-0.49700000,-0.23462687
140833,-0.49500000,-0.08417910
140834,-0.49250000,0.00716418
140835,-0.49150000,0.04656716
140836,-0.48950000,0.06268657
140837,-0.48850000,0.07582090
140838,-0.48500000,0.07940299
140839,-0.48350000,0.07940299
140840,-0.48150000,0.08895522
140841,-0.47900000,0.10208955
140842,-0.47700000,0.09910448
140843,-0.47350000,0.10567164
140844,-0.47150000,0.10567164
140845,-0.47000000,0.10567164
140846,-0.46700000,0.10567164
140847,-0.46450000,0.10567164
140848,-0.46150000,0.10567164
140849,-0.45800000,0.11522388
140850,-0.45250000,0.11880597
140851,-0.44450000,0.13194030
140852,-0.43500000,0.13194030
140853,-0.41750000,0.14149254
140854,-0.39500000,0.14507463
140855,-0.36550000,0.14507463
140856,-0.32850000,0.14805970
140857,-0.28400000,0.16776119
140858,-0.23100000,0.17134328
140859,-0.17050000,0.18746269
140860,-0.10600000,0.19343284
140861,-0.03950000,0.19343284
140862,0.02900000,0.18746269
140863,0.09600000,0.18089552
140864,0.15900000,0.17134328
140865,0.21850000,0.16119403
140866,0.27400000,0.14149254
140867,0.32250000,0.12179104
140868,0.36400000,0.10567164
140869,0.40100000,0.08238806
140870,0.42850000,0.06626866
140871,0.45200000,0.04298507
140872,0.47000000,0.02686567
140873,0.48000000,0.01373134
140874,0.48500000,0.00716418
140875,0.48700000,0.00119403
140876,0.48150000,0.00119403
140877,0.47200000,0.00119403
140878,0.45850000,-0.00179104
140879,0.43950000,-0.01194030
140880,0.41700000,-0.01194030
140881,0.39200000,-0.01194030
140882,0.36300000,-0.01850746
140883,0.33150000,-0.03462687
140884,0.29850000,-0.03462687
140885,0.26500000,-0.03462687
140886,0.23000000,-0.03820896
140887,0.19500000,-0.03820896
140888,0.16100000,-0.03820896
140889,0.12700000,-0.03820896
140890,0.09450000,-0.03820896
140891,0.06200000,-0.03820896
140892,0.03400000,-0.04119403
140893,0.00650000,-0.03820896
140894,-0.01900000,-0.04119403
140895,-0.04200000,-0.03820896
140896,-0.06350000,-0.03820896
140897,-0.08350000,-0.03820896
140898,-0.10150000,-0.04119403
140899,-0.11650000,-0.03462687
140900,-0.13000000,-0.03820896
140901,-0.14450000,-0.03820896
140902,-0.15600000,-0.04119403
140903,-0.16900000,-0.03820896
140904,-0.17850000,-0.03820896
140905,-0.18950000,-0.03820896
140906,-0.19850000,-0.03820896
140907,-0.20650000,-0.03820896
140908,-0.21450000,-0.03820896
140909,-0.22350000,-0.03820896
140910,-0.23150000,-0.03820896
140911,-0.23900000,-0.03164179
140912,-0.25000000,-0.03164179
140913,-0.25800000,-0.03820896
140914,-0.26450000,-0.02805970
140915,-0.27300000,-0.02507463
140916,-0.28100000,-0.01492537
140917,-0.28850000,-0.02149254
140918,-0.29700000,-0.01850746
140919,-0.30300000,-0.02149254
140920,-0.31150000,-0.01850746
140921,-0.31800000,-0.02149254
140922,-0.32450000,-0.01194030
140923,-0.33200000,-0.01492537
140924,-0.33900000,-0.01194030
140925,-0.34550000,-0.01492537
140926,-0.35050000,-0.01194030
140927,-0.35750000,-0.01194030
140928,-0.36500000,-0.01194030
140929,-0.37050000,-0.01194030
140930,-0.37700000,-0.01194030
140931,-0.38350000,-0.01194030
140932,-0.39100000,-0.01194030
140933,-0.39750000,-0.01194030
140934,-0.40350000,-0.01194030
140935,-0.41000000,-0.01194030
140936,-0.41650000,-0.01194030
140937,-0.42300000,-0.01194030
140938,-0.42850000,-0.00835821
140939,-0.43600000,0.00119403
140940,-0.44150000,0.00119403
140941,-0.44600000,0.00119403
140942,-0.45150000,0.00119403
140943,-0.45650000,0.00119403
140944,-0.46000000,-0.00835821
140945,-0.46450000,-0.00537313
140946,-0.47000000,-0.01194030
140947,-0.47400000,-0.00835821
140948,-0.47750000,-0.01194030
140949,-0.48100000,-0.01194030
140950,-0.48500000,-0.01194030
140951,-0.48750000,-0.00835821
140952,-0.49150000,-0.00537313
140953,-0.49500000,0.03343284
140954,-0.49700000,0.10865672
140955,-0.49950000,0.16776119
140956,-0.50250000,0.17432836
140957,-0.50350000,-0.03462687
140958,-0.50600000,-0.29373134
140959,-0.50700000,-0.49611940
140960,-0.50900000,-0.57492537
140961,-0.50950000,-0.44059701
140962,-0.51050000,-0.27044776
140963,-0.51150000,-0.11701493
140964,-0.51050000,-0.01194030
140965,-0.51150000,0.02328358
140966,-0.51050000,0.04955224
140967,-0.51150000,0.06268657
140968,-0.51050000,0.06626866
140969,-0.50900000,0.06626866
140970,-0.50800000,0.06626866
140971,-0.50500000,0.06626866
140972,-0.50350000,0.07940299
140973,-0.50050000,0.07940299
140974,-0.49850000,0.07940299
140975,-0.49500000,0.07940299
140976,-0.49200000,0.08238806
140977,-0.48850000,0.07940299
140978,-0.48500000,0.09910448
140979,-0.48200000,0.09910448
140980,-0.47550000,0.10567164
140981,-0.46850000,0.10567164
140982,-0.45700000,0.11522388
140983,-0.44050000,0.13194030
140984,-0.41650000,0.13194030
140985,-0.38800000,0.13492537
140986,-0.34950000,0.14149254
140987,-0.30400000,0.15820896
140988,-0.25250000,0.17134328
140989,-0.19250000,0.17134328
140990,-0.13000000,0.17134328
140991,-0.06350000,0.17432836
140992,0.00350000,0.17134328
140993,0.07000000,0.17134328
140994,0.13350000,0.14805970
140995,0.19450000,0.13492537
140996,0.24700000,0.12835821
140997,0.29500000,0.10865672
140998,0.33850000,0.07582090
140999,0.37350000,0.06626866
141000,0.40400000,0.04656716
141001,0.42600000,0.02985075
141002,0.44350000,0.01014925
141003,0.45650000,0.00716418
141004,0.46200000,0.00119403
141005,0.46200000,0.00119403
141006,0.45800000,-0.00537313
141007,0.44800000,-0.00835821
141008,0.43450000,-0.01194030
141009,0.41500000,-0.01194030
141010,0.39300000,-0.01850746
141011,0.36600000,-0.02805970
141012,0.33750000,-0.03164179
141013,0.30600000,-0.03820896
141014,0.27300000,-0.03820896
141015,0.23700000,-0.03820896
141016,0.20100000,-0.04119403
141017,0.16500000,-0.04776119
141018,0.12900000,-0.04119403
141019,0.09500000,-0.03820896
141020,0.06100000,-0.03820896
141021,0.02850000,-0.03820896
141022,-0.00200000,-0.04477612
141023,-0.02850000,-0.05791045
141024,-0.05550000,-0.04119403
141025,-0.07750000,-0.05432836
141026,-0.09850000,-0.05134328
141027,-0.11700000,-0.04119403
141028,-0.13450000,-0.03820896
141029,-0.14850000,-0.04776119
141030,-0.16200000,-0.04776119
141031,-0.17400000,-0.05134328
141032,-0.18600000,-0.04119403
141033,-0.19550000,-0.03820896
141034,-0.20450000,-0.03820896
141035,-0.21400000,-0.04119403
141036,-0.22200000,-0.03820896
141037,-0.22950000,-0.03820896
141038,-0.23800000,-0.03820896
141039,-0.24400000,-0.03820896
141040,-0.25100000,-0.03820896
141041,-0.25750000,-0.03820896
141042,-0.26550000,-0.03820896
141043,-0.27300000,-0.02507463
141044,-0.28150000,-0.03820896
141045,-0.29000000,-0.02507463
141046,-0.29650000,-0.02507463
141047,-0.30600000,-0.02507463
141048,-0.31350000,-0.03164179
141049,-0.32100000,-0.02507463
141050,-0.32800000,-0.03164179
141051,-0.33550000,-0.03820896
141052,-0.34200000,-0.02507463
141053,-0.34850000,-0.02507463
141054,-0.35550000,-0.03462687
141055,-0.36100000,-0.02507463
141056,-0.36750000,-0.02149254
141057,-0.37250000,-0.01850746
141058,-0.37900000,-0.01850746
141059,-0.38350000,-0.01850746
141060,-0.39050000,-0.02149254
141061,-0.39500000,-0.01194030
141062,-0.40150000,-0.01850746
141063,-0.40650000,-0.02149254
141064,-0.41200000,-0.01194030
141065,-0.41700000,-0.01492537
141066,-0.42150000,-0.01194030
141067,-0.42550000,-0.00835821
141068,-0.43100000,0.00119403
141069,-0.43700000,0.00119403
141070,-0.44050000,0.00119403
141071,-0.44550000,0.00119403
141072,-0.45100000,-0.00835821
141073,-0.45550000,-0.01194030
141074,-0.46050000,-0.01194030
141075,-0.46400000,-0.01850746
141076,-0.46900000,-0.01194030
141077,-0.47250000,-0.01850746
141078,-0.47850000,-0.01492537
141079,-0.48300000,-0.01194030
141080,-0.48700000,-0.00537313
141081,-0.49000000,0.03641791
141082,-0.49450000,0.11522388
141083,-0.49850000,0.18089552
141084,-0.50100000,0.18746269
141085,-0.50300000,-0.02507463
141086,-0.50700000,-0.26388060
141087,-0.50850000,-0.49611940
141088,-0.51050000,-0.58447761
141089,-0.51250000,-0.43761194
141090,-0.51350000,-0.25731343
141091,-0.51350000,-0.11343284
141092,-0.51350000,-0.01194030
141093,-0.51250000,0.01671642
141094,-0.51150000,0.04000000
141095,-0.51050000,0.04656716
141096,-0.50950000,0.05611940
141097,-0.50600000,0.06626866
141098,-0.50400000,0.06626866
141099,-0.50300000,0.06626866
141100,-0.50000000,0.06626866
141101,-0.49750000,0.07283582
141102,-0.49550000,0.07940299
141103,-0.49350000,0.07940299
141104,-0.49150000,0.07940299
141105,-0.48900000,0.08238806
141106,-0.48800000,0.09253731
141107,-0.48500000,0.09910448
141108,-0.48150000,0.09910448
141109,-0.47350000,0.10567164
141110,-0.46400000,0.11223881
141111,-0.44700000,0.11223881
141112,-0.42550000,0.13194030
141113,-0.39600000,0.13492537
141114,-0.35700000,0.14507463
141115,-0.31100000,0.14805970
141116,-0.25600000,0.16776119
141117,-0.19500000,0.17134328
141118,-0.13000000,0.17432836
141119,-0.06150000,0.17134328
141120,0.00850000,0.17134328
141121,0.07550000,0.16776119
141122,0.14000000,0.15164179
141123,0.20100000,0.13492537
141124,0.25550000,0.12179104
141125,0.30500000,0.09253731
141126,0.34650000,0.07582090
141127,0.38350000,0.06268657
141128,0.41300000,0.04298507
141129,0.43650000,0.02686567
141130,0.45350000,0.01014925
141131,0.46600000,0.00119403
141132,0.47250000,0.00119403
141133,0.47250000,-0.00835821
141134,0.46600000,-0.01194030
141135,0.45550000,-0.01194030
141136,0.44050000,-0.01194030
141137,0.42050000,-0.02149254
141138,0.39700000,-0.03462687
141139,0.36850000,-0.03462687
